title,publication_date,source,content,url,keywords
How to actually use AI in your carwash today,2025-12-27,Unknown,"Practical ways carwash operators are using AI today to improve customer service, safety, marketing and operational efficiency.",https://www.carwash.com/using-ai-in-carwash-operations/&ved=2ahUKEwi1kbP4qt2RAxWoSfEDHeFKI2EQxfQBegQIAxAC&usg=AOvVaw2MPep9IYmfQeElSCIYX0lu,tunnel computer vision
Electromagnetic wave propagation in a rectangular metro tunnel using UWB and slot antennas,2025-12-27,Unknown,This study investigates the propagation characteristics of electromagnetic (EM) waves radiated by Ultra-Wideband (UWB) and slot antennas inside a closed...,https://www.nature.com/articles/s41598-025-24889-6&ved=2ahUKEwi1kbP4qt2RAxWoSfEDHeFKI2EQxfQBegQICRAC&usg=AOvVaw2pyq76UNkxXKjZHvYXhhS6,tunnel computer vision
Working-at-high operation safety protection recognition based on target detection and spatial relationship,2025-12-27,Unknown,Construction workers of long tunnel projects are confronted with numerous safety hazards such as fall from height (FFH) and object strike due to the harsh...,https://www.nature.com/articles/s41598-025-19048-w&ved=2ahUKEwi1kbP4qt2RAxWoSfEDHeFKI2EQxfQBegQIChAC&usg=AOvVaw3OQ7qUI3YBO6KrX5vRAqFB,tunnel computer vision
Discoveries that enabled quantum computers win the Nobel Prize in physics,2025-12-27,Unknown,"In the 1980s, John Clarke, Michel Devoret and John Martinis demonstrated quantum effects in an electric circuit, an advance that underlies today's quantum...",https://www.sciencenews.org/article/quantum-computers-2025-nobel-physics&ved=2ahUKEwi1kbP4qt2RAxWoSfEDHeFKI2EQxfQBegQIBhAC&usg=AOvVaw07jlKFiI2yg8ugjt8-hmy0,tunnel computer vision
Quantum tunneling mystery solved after 100 years—and it involves a surprise collision,2025-12-27,Unknown,"Date: July 28, 2025; Source: Pohang University of Science & Technology (POSTECH); Summary: For the first time ever, scientists have watched electrons...",https://www.sciencedaily.com/releases/2025/07/250727235835.htm&ved=2ahUKEwi1kbP4qt2RAxWoSfEDHeFKI2EQxfQBegQIAhAC&usg=AOvVaw00XPW9U5ZOcY3DSMDzYH4n,tunnel computer vision
Tunnel Vision: This Brilliant Engineer Is Making Robots That Can Be Trusted to Work Remotely,2025-12-27,Unknown,"Like many science-obsessed kids in the 1990s, William Tan wanted to be an astronaut when he grew up. Then came a reality check.",https://www.gevernova.com/news/articles/tunnel-vision-brilliant-engineer-making-robots-can-be&ved=2ahUKEwi1kbP4qt2RAxWoSfEDHeFKI2EQxfQBegQIARAC&usg=AOvVaw2vbsp4zjWue80FLBxAR986,tunnel computer vision
Research on lightweight tunnel cable fire recognition algorithm based on multi-scale features,2025-12-27,Unknown,"Currently, tunnel fire detection faces challenges such as slow response times, high false alarm rates, and poor timeliness. With the rapid development of...",https://www.nature.com/articles/s41598-025-09641-4&ved=2ahUKEwi1kbP4qt2RAxWoSfEDHeFKI2EQxfQBegQIBRAC&usg=AOvVaw2qs-xjTLDtgH7e6X8qtgBf,tunnel computer vision
"Tunnel vision sparks turf war between Kumaraswamy, Shivakumar over Bengaluru’s future",2025-12-27,Unknown,Bengaluru: The political rivalry between deputy CM DK Shivakumar and Union minister HD Kumaraswamy of JD(S) has spilled into Bengaluru's infrastructur.,https://timesofindia.indiatimes.com/city/bengaluru/tunnel-vision-sparks-turf-war-between-kumaraswamy-shivakumar-over-bengalurus-future/articleshow/122096175.cms&ved=2ahUKEwi1kbP4qt2RAxWoSfEDHeFKI2EQxfQBegQIBxAC&usg=AOvVaw0RDUN-0Dt0YrUcOdVLilPr,tunnel computer vision
Voltage controlled magnetic tunnel junction based ADC less processing-in-pixel for extreme edge intelligence,2025-12-27,Unknown,The growing data generated by camera sensors has driven the need for energy-efficient solutions to deploy computer vision tasks on edge devices.,https://www.nature.com/articles/s44335-025-00029-1&ved=2ahUKEwi1kbP4qt2RAxWoSfEDHeFKI2EQxfQBegQICBAC&usg=AOvVaw3e-2P_1hlsrfa_LRlLitbG,tunnel computer vision
How Nietzsche and God helped Israeli hostages survive in the tunnels of Gaza,2025-12-27,Unknown,"For dozens of Israeli hostages taken during Hamas's brutal October 7, 2023, attack, survival meant something more than physical endurance.",https://timesofindia.indiatimes.com/world/middle-east/how-nietzsche-and-god-helped-this-israeli-hostage-survive-in-the-tunnels-of-gaza/articleshow/121756435.cms&ved=2ahUKEwi1kbP4qt2RAxWoSfEDHeFKI2EQxfQBegQIBBAC&usg=AOvVaw2HBiQCgTexPTds2JjN14Wg,tunnel computer vision
"Update – Now extinguished: Car on fire in Markusberg Tunnel on A13, one lane open in both directions",2025-12-27,Unknown,"On the A13 in the southeast of the country, there was a car on fire in the Markusberg tunnel, traffic was temporarily closed in both directions.",https://today.rtl.lu/news/luxembourg/car-on-fire-in-markusberg-tunnel-on-a13-closed-in-both-directions-1373652080&ved=2ahUKEwjQ9O_4qt2RAxWHW_EDHc2KFKMQxfQBegQIAhAC&usg=AOvVaw0msWhSrXSkHwMNXer5tJkM,tunnel generative AI
"With def min nod, Sitabuldi tunnel has all 13 approvals: Metro tells HC",2025-12-27,Unknown,Nagpur: The MahaMetro on Wednesday informed the Bombay high court's Nagpur bench that defence ministry granted clearance for the proposed underground .,https://timesofindia.indiatimes.com/city/nagpur/with-def-min-nod-sitabuldi-tunnel-has-all-13-approvals-metro-tells-hc/articleshow/125751865.cms&ved=2ahUKEwjQ9O_4qt2RAxWHW_EDHc2KFKMQxfQBegQICBAC&usg=AOvVaw3ePjNzA0Lo2K71IvtF7CoW,tunnel generative AI
Work halted at HP’s Bhattakuffer twin tube tunnel after landslide concerns,2025-12-27,Unknown,"Shimla: Taking precautionary measures after landslide on the Mehli-Bhattakuffer–Dhalli road, Shimla district magistrate Anupam Kashyap has ordered an .",https://timesofindia.indiatimes.com/city/chandigarh/work-halted-at-hps-bhattakuffer-twin-tube-tunnel-after-landslide-concerns/articleshow/125622205.cms&ved=2ahUKEwjQ9O_4qt2RAxWHW_EDHc2KFKMQxfQBegQIChAC&usg=AOvVaw0YsRutMTCO3m6Jooxekhka,tunnel generative AI
AI-driven RFID expansion at ShinWon,2025-12-27,Unknown,"ShinWon Corporation has announced a worldwide expansion of its self-developed RFID Tunnel System, aiming to eliminate packaging errors and deliver full...",https://www.knittingindustry.com/aidriven-rfid-expansion-at-shinwon/&ved=2ahUKEwjQ9O_4qt2RAxWHW_EDHc2KFKMQxfQBegQIBRAC&usg=AOvVaw0ZLVcXrkmCt1L2mHBQKogV,tunnel generative AI
2 bikers killedin Ghat ki Gunitunnel accident | Jaipur News - The Times of India,2025-12-27,Unknown,Jaipur: Two persons died on the spot in a horrific road accident inside the Ghat ki Guni tunnel on Agra Road Sunday morning after losing control of th.,https://timesofindia.indiatimes.com/city/jaipur/2-bikers-killedin-ghat-ki-gunitunnel-accident/articleshow/125525170.cms&ved=2ahUKEwjQ9O_4qt2RAxWHW_EDHc2KFKMQxfQBegQIBhAC&usg=AOvVaw0iR2NSjjJWxVNXRLJHLhQa,tunnel generative AI
"Police, NHAI plan to curb speed of heavy vehicles at Shindewadi end of New Katraj Tunnel",2025-12-27,Unknown,"Pune: Close on the heels of the Navale Bridge tragedy, NHAI and the police department are set to reduce the speed of heavy vehicles at the Shindewadi .",https://timesofindia.indiatimes.com/city/pune/police-nhai-plan-to-curb-speed-of-heavy-vehicles-at-shindewadi-end-of-new-katraj-tunnel/articleshow/125418619.cms&ved=2ahUKEwjQ9O_4qt2RAxWHW_EDHc2KFKMQxfQBegQIBxAC&usg=AOvVaw3umxrpIUrWaBKtl6dfJU9P,tunnel generative AI
World first: AI tells humans how to build a high-speed rail tunnel in China,2025-12-27,Unknown,"Machines trained in complex mountain data carefully navigate fault lines, fractures, caves and sinkholes to pick the best excavation method.",https://www.scmp.com/news/china/science/article/3332736/central-china-ai-telling-humans-how-build-high-speed-rail-tunnel&ved=2ahUKEwjQ9O_4qt2RAxWHW_EDHc2KFKMQxfQBegQIAxAC&usg=AOvVaw39NQLWCysJGZRTUkNizYAa,tunnel generative AI
"Opposition, activists protest tunnel road in Bengaluru, flag green risks",2025-12-27,Unknown,"Bengaluru: Several students, environmentalists, and young activists staged a demonstration inside Lalbagh Botanical Garden Saturday, opposing the prop.",https://timesofindia.indiatimes.com/city/bengaluru/opposition-activists-protest-tunnel-road-in-bengaluru-flag-green-risks/articleshow/125354501.cms&ved=2ahUKEwjQ9O_4qt2RAxWHW_EDHc2KFKMQxfQBegQIBBAC&usg=AOvVaw2d2fGQrZBMcs2gJmAA2G3s,tunnel generative AI
Mumbai: Labourer dies during excavation inside tunnel,2025-12-27,Unknown,"Mumbai: A 36-year-old labourer was killed during excavation work in an underground tunnel for a nullah at Malad West on Thursday. Chaitanya Mahali, th.",https://timesofindia.indiatimes.com/city/mumbai/mumbai-labourer-dies-during-excavation-inside-tunnel/articleshow/125353252.cms&ved=2ahUKEwjQ9O_4qt2RAxWHW_EDHc2KFKMQxfQBegQIARAC&usg=AOvVaw1oAdbhk1hVjkF6ONYU7nCr,tunnel generative AI
"Four firms submit bids for tunnel road project in Bengaluru, evaluation on",2025-12-27,Unknown,"Bengaluru: The govt's tunnel road project, aimed at easing chronic congestion along the north-south corridor, has entered a decisive phase: four firms.",https://timesofindia.indiatimes.com/city/bengaluru/four-firms-submit-bids-for-tunnel-road-project-in-bengaluru-evaluation-on/articleshow/125335259.cms&ved=2ahUKEwjQ9O_4qt2RAxWHW_EDHc2KFKMQxfQBegQICRAC&usg=AOvVaw0iT92qmxDc6wCjFBdxsusP,tunnel generative AI
Geological Risk Prediction Under Uncertainty in Tunnel Excavation Using Online Learning and Hidden Markov Model | Newswise,2025-12-27,Unknown,,https://www.newswise.com/articles/geological-risk-prediction-under-uncertainty-in-tunnel-excavation-using-online-learning-and-hidden-markov-model2&ved=2ahUKEwivgqr5qt2RAxWcZ_EDHcnNHX0QxfQBegQICRAC&usg=AOvVaw1cU8R8tb1xfoXBEu5xrg28,tunnel neural networks
Obstacle avoidance inspection method of cable tunnel for quadruped robot based on particle swarm algorithm and neural network,2025-12-27,Unknown,"The cable tunnel environment is characterized by its narrow confines and the presence of numerous irregularly placed obstacles such as pipes and supports,...",https://www.nature.com/articles/s41598-025-19903-w&ved=2ahUKEwivgqr5qt2RAxWcZ_EDHcnNHX0QxfQBegQIAhAC&usg=AOvVaw3-CsXFcSJpLDRIGVwqkuu0,tunnel neural networks
A Mysterious Web of Tunnels Connects Brain Cells—Like the Network of Trees in a Forest,2025-12-27,Unknown,The 'fourth pillar' of brain communication potentially impacts Alzheimer's and other diseases.,https://singularityhub.com/2025/10/07/a-mysterious-we-of-tunnels-connects-brain-cells-like-the-network-of-trees-in-a-forest/&ved=2ahUKEwivgqr5qt2RAxWcZ_EDHcnNHX0QxfQBegQIChAC&usg=AOvVaw1SMYu9GS0DUDsweaMO77ef,tunnel neural networks
Geological risk prediction under uncertainty in tunnel excavation using online learning and hidden Markov model,2025-12-27,Unknown,"Sparse early-stage data limits accurate geological risk assessment, increasing the chance of undetected hazards ahead of the TBM.",https://www.eurekalert.org/news-releases/1094514&ved=2ahUKEwivgqr5qt2RAxWcZ_EDHcnNHX0QxfQBegQIBRAC&usg=AOvVaw3Mcwhbz5NW2OrSwunBHg6J,tunnel neural networks
Magnetic tunnel junctions driven by hybrid optical-electrical signals as a flexible neuromorphic computing platform,2025-12-27,Unknown,"Magnetic tunnel junctions (MTJs) offer a promising pathway toward energy-efficient neuromorphic computing due to their nanoscale footprint,...",https://www.nature.com/articles/s42005-025-02257-0&ved=2ahUKEwivgqr5qt2RAxWcZ_EDHcnNHX0QxfQBegQICBAC&usg=AOvVaw0KsCis4_bFe9giDw9Lxmd7,tunnel neural networks
Neuromorphic Hebbian learning with magnetic tunnel junction synapses | Communications Engineering,2025-12-27,Unknown,Neuromorphic computing aims to mimic both the function and structure of biological neural networks to provide artificial intelligence with extreme...,https://www.nature.com/articles/s44172-025-00479-2&ved=2ahUKEwivgqr5qt2RAxWcZ_EDHcnNHX0QxfQBegQIARAC&usg=AOvVaw3wYNMf2U4H2AaAHGpKIv8k,tunnel neural networks
Resonant Tunneling Diodes Replicate Neuronal Spiking for Opto-electronic Neuromorphic Computing,2025-12-27,Unknown,"Researchers successfully demonstrate that resonant tunnelling diodes, triggered by light, can function as remarkably efficient and fast-acting artificial...",https://quantumzeitgeist.com/resonant-tunneling-diodes-replicate-neuronal-spiking-for-opto-electronic-neuromorphic-computing/&ved=2ahUKEwivgqr5qt2RAxWcZ_EDHcnNHX0QxfQBegQIBhAC&usg=AOvVaw12iOyQkLecL6ifUPGNwnCt,tunnel neural networks
Research on lightweight tunnel cable fire recognition algorithm based on multi-scale features,2025-12-27,Unknown,"Currently, tunnel fire detection faces challenges such as slow response times, high false alarm rates, and poor timeliness. With the rapid development of...",https://www.nature.com/articles/s41598-025-09641-4&ved=2ahUKEwivgqr5qt2RAxWcZ_EDHcnNHX0QxfQBegQIBxAC&usg=AOvVaw0ehi2KQ8e59QFsMhnyNksZ,tunnel neural networks
Structural health monitoring and evaluation method for an immersed tunnel based on deep learning,2025-12-27,Unknown,The health monitoring of the subsea-immersed tunnels is essential for the early detection of anomalies and the assurance of their long-term operational...,https://www.nature.com/articles/s41598-025-10643-5&ved=2ahUKEwivgqr5qt2RAxWcZ_EDHcnNHX0QxfQBegQIBBAC&usg=AOvVaw2jzTIrPBDnG4BOyw76_3au,tunnel neural networks
Deep learning driven prediction and comparative study of surrounding rock deformation in high speed railway tunnels,2025-12-27,Unknown,"To tackle the challenge of discrete and complex monitoring data generated during high-speed rail tunnel construction, this study proposes a hybrid deep...",https://www.nature.com/articles/s41598-025-09791-5&ved=2ahUKEwivgqr5qt2RAxWcZ_EDHcnNHX0QxfQBegQIAxAC&usg=AOvVaw3l8OCJH0rGPSR7p1WYKO4h,tunnel neural networks
Why ShinWon is Rolling Out Automated RFID Scanning Systems Across its Factories,2025-12-27,Unknown,"Developed in house, ShinWon's tunnel system will allow it to check the accuracy of 100 percent of the orders leaving its factories.",https://sourcingjournal.com/topics/technology/shinwon-digital-transformation-rfid-technology-1234794972/&ved=2ahUKEwj99af6qt2RAxWaQ_EDHQTCGOsQxfQBegQIBRAC&usg=AOvVaw3laKJGmihtRjbLQ7f1zrE1,tunnel automation
No New Tunnel Downtown? Sound Transit Explores Ballard Link Alternatives,2025-12-27,Unknown,"Earlier this year, Sound Transit revealed updated cost estimates for its major ST3 projects totalling $14 to $20 billion (in 2025 dollars) more than its...",https://seattletransitblog.com/2025/12/15/no-new-tunnel-downtown-sound-transit-explores-ballard-link-alternatives/&ved=2ahUKEwj99af6qt2RAxWaQ_EDHQTCGOsQxfQBegQIBxAC&usg=AOvVaw3GXHbguVnL0D19v03UxY5B,tunnel automation
Hong Kong: Robotics And AI Enhance Tunnel Construction,2025-12-27,Unknown,"Hong Kong's Civil Engineering and Development Department is using AI and robotics to enhance efficiency, safety, and precision in tunnel construction and...",https://opengovasia.com/hong-kong-robotics-and-ai-enhance-tunnel-construction/&ved=2ahUKEwj99af6qt2RAxWaQ_EDHQTCGOsQxfQBegQIChAC&usg=AOvVaw3w4BOz44d1Q7eVhQNPWvfJ,tunnel automation
ÖBB: Railway tunnels in top condition thanks to innovative technology,2025-12-27,Unknown,High degree of automation in tunnel drainage maintenance Significant reduction in track closures Start in the Granitztal Tunnel along the new Koralmbahn...,https://presse-oebb.at/news-oebb-railway-tunnels-in-top-condition-thanks-to-innovative-technology%3Fid%3D224742%26menueid%3D29806%26l%3Denglish&ved=2ahUKEwj99af6qt2RAxWaQ_EDHQTCGOsQxfQBegQIAxAC&usg=AOvVaw3OJsuvHSrhF7O3i-3A2e_I,tunnel automation
Trimble: Smart Automation for Big Data,2025-12-27,Unknown,Use of GEDO trolley for slab adjustment: The Trimble GEDO trolley was used in Gotthard Base Tunnel for final slab adjustment in mm level accuracy.,https://www.railpro.co.uk/railpro-magazine/october25/smart-automation-for-big-data&ved=2ahUKEwj99af6qt2RAxWaQ_EDHQTCGOsQxfQBegQIAhAC&usg=AOvVaw1uxv3fKZ4YYovoGCcD5Z_r,tunnel automation
Drinktec 2025 live: Krones highlights new tunnel pasteurizer for cans,2025-12-27,Unknown,"At the ongoing Drinktec trade show in Munich, Germany, Packaging Insights speaks to Niels Clausen, technical product manager at Krones.",https://www.packaginginsights.com/news/drinktec-2025-krones-can-pasteurizer.html&ved=2ahUKEwj99af6qt2RAxWaQ_EDHQTCGOsQxfQBegQIARAC&usg=AOvVaw0vombmnOgWHnOF89ozCecK,tunnel automation
Future of Tunnel Automation Industry Sector Booming in United,2025-12-27,Unknown,"Key Players: Siemens AG, Johnson Controls, ABB, Honeywell International Inc., Philips Lighting, Eaton, Osram, Delta Electronics, Inc., SAGE Automation and...",https://www.openpr.com/news/4182777/future-of-tunnel-automation-industry-sector-booming-in-united&ved=2ahUKEwj99af6qt2RAxWaQ_EDHQTCGOsQxfQBegQICRAC&usg=AOvVaw3-X54KELDeuh0Yoa31ATbY,tunnel automation
"Tunnel and Metro Market Share: In-Depth Analysis, Growth Opportunities, Key Trends, and Forecast till 2033",2025-12-27,Unknown,"Press release - Orion Market Research - Tunnel and Metro Market Share: In-Depth Analysis, Growth Opportunities, Key Trends, and Forecast till 2033...",https://www.openpr.com/news/4181706/tunnel-and-metro-market-share-in-depth-analysis-growth&ved=2ahUKEwj99af6qt2RAxWaQ_EDHQTCGOsQxfQBegQICBAC&usg=AOvVaw0KdhRwnSiPH9b86eraz6nH,tunnel automation
Boring Company Tests Tesla FSD in Vegas Loop Tunnels for Automation,2025-12-27,Unknown,"In the subterranean network beneath Las Vegas, Elon Musk's The Boring Company has begun testing Tesla's Full Self-Driving (FSD) technology,...",https://www.webpronews.com/boring-company-tests-tesla-fsd-in-vegas-loop-tunnels-for-automation/&ved=2ahUKEwj99af6qt2RAxWaQ_EDHQTCGOsQxfQBegQIBBAC&usg=AOvVaw3Lizj3ARerXBto54ikzcD6,tunnel automation
